id,name,X,Y
366238,Sarang Restaurant,"525139","187381"
366246,My Old Dutch,"527099","177971"
366247,Kew Greenhouse Cafe,"519087","176788"
366248,La Meridiana Restaurant,"509172","154387"
366249,Mahdi Restaurant,"522625","178567"
366250,Zaza Restaurant,"506073","194333"
366251,Unique Pizza & Kebab Centre,"519325","188772"
366252,Ekachai,"533137","181557"
366253,Talay Thai Restaurant,"530204","172487"
366254,Tas,"530019","181561"
366255,Tapas Bar Ltd,"525384","177148"
366256,La Paella,"529737","194310"
366257,Number 2 Chinese Take Away,"532088","174105"
366258,Blue Ginger,"517708","188932"
366263,Gourmet Burger Kitchen,"526597","178591"
366264,Taste of the Taj,"518512","182851"
366265,Zuma,"527609","179600"
366266,222 Vegan Cuisine,"524862","177870"
366267,Tiles Restaurant & Wine Bar,"528875","179225"
366268,Cafe Koha Bar,"530011","180817"
366269,Pizza Pizza,"534838","183336"
366270,Kinkao Thai Restaurant,"537992","178223"
366271,Elsantafereno Restaurant,"531267","175429"
366272,The Peking Restaurant,"516836","149612"
366275,Khana Peena Restaurant,"532565","163654"
366276,Kurumaya Japanese Restaurant,"532346","181085"
366279,Red Lion,"502305","181028"
366281,McDonald's Restaurant,"524538","196549"
366283,So's Kitchen,"518634","165209"
366284,Greene Man,"537486","193681"
366285,Oriental Chef,"540371","188692"
366286,Nostrano,"539053","194597"
366287,Momo,"518685","181228"
366288,The Ivy,"529982","180996"
366289,Ishtar Restaurant,"527876","181745"
366292,Bar Remo,"528985","181167"
366294,McDonald's Restaurant,"533216","181760"
366295,McDonald's Restaurant,"529183","179148"
366297,Papillion Pizza,"534810","183541"
366298,Royal Thai,"530490","183149"
366299,The Coriander,"540162","178019"
366301,Pin Wei,"509538","202111"
366302,Olympus Fish Ltd,"525573","191125"
366303,Babylon Restaurant Within the Roof Gardens,"525622","179527"
366304,Romna,"527512","181763"
366305,Tagine,"528713","173180"
366306,Terra Mia,"518872","169342"
366307,Finchley Charcoal Grill,"526424","192018"
366314,Christopher's,"530569","180901"
366317,Pizza GoGo,"537369","188896"
366318,Pizza Hot 4 U,"534909","166451"
366319,Vera Cruz,"530891","175032"
366320,Leon,"544043","183598"
366321,Rossi,"559653","193913"
366322,J Sheekey Restaurant,"530019","180768"
366323,Maharaja,"543821","177801"
366324,Dixy Chicken,"543567","186437"
366325,Miller & Carter,"545774","189478"
366326,Toby Carvery,"534332","197449"
366330,Stage Door,"525170","170489"
366332,Cigala,"530647","182017"
366333,Melanie Restaurant,"529872","181096"
366334,Salloos,"528021","179695"
366337,The Great Gurkha Restaurant,"507163","164733"
366343,Woodlands Restaurants,"528375","181520"
366344,Small & Beautiful,"531904","186401"
366345,Bayleaf,"526391","194191"
366346,Miami Fried Chicken,"533170","166226"
366347,Chicken Cottage,"532567","180073"
366349,Sabir Tandoori Indian Restaurant,"540265","167668"
366361,Ladywell Tandoori Restaurant Ltd,"537627","174941"
366362,Maxim Restaurant,"524789","187661"
366363,Slice,"524148","188289"
366364,Small & Beautiful,"524772","184440"
366365,Jolly's Coffee & Sandwich Bar,"542074","185557"
366366,Galleria Restaurant Cafe,"528412","181621"
366367,Mr Dandy Fish Bar,"531477","177427"
366368,Kent Kebab & Fish Bar,"554354","173951"
366369,Bombay Spice London Ltd,"536310","198763"
366371,McDonald's Restaurant,"525505","179595"
366376,McDonald's Restaurant,"514268","180272"
366378,McDonald's Restaurant,"505729","184035"
366379,Burger King Ltd,"523181","187889"
366380,McDonald's Restaurant,"523596","179915"
366395,Hiro Chinese Restaurant,"525962","183651"
366405,Continental Sandwich Bar,"532357","181060"
366409,Tasty Garden,"516308","173251"
366423,Southgate Kebab & Fish Bar Ltd,"529603","194303"
366429,Artisans of Sardinia,"523932","175471"
366433,B B Q Express,"537279","192779"
366434,Palms Palace Restaurant,"527554","181212"
366442,Red Bamboo,"531992","194603"
366443,Calabash,"543576","186356"
366449,Kams Chinese Restaurant,"539430","186929"
366452,McDonald's Restaurant,"532206","178486"
366453,McDonald's Restaurant,"528520","173259"
366466,Kowloon Restaurant,"529723","180842"
366475,Royal Gurkha Within the Fox on the Hill,"524886","153832"
366481,Pearl Dragon,"551565","188447"
366482,New Regent Chinese Restaurant,"518174","165325"
366487,India Club Within Hotel Strand Continental,"530670","180841"
366494,Cafe Rouge,"512206","189602"
366506,Chequers Sandwich Bar,"530308","180682"
366518,Pangs Chinese Restaurant,"507602","184726"
366522,Mr Wu,"529731","180809"
366530,Tootsies,"537612","180043"
366541,Strand Cafe,"519032","177994"
366542,Tasty Bite,"506640","171890"
366545,New City,"528640","176821"
366546,The New Fountain Garden,"516333","149365"
366548,Chilli Cool,"530184","182516"
366549,Golden Bowl Takeaway,"532933","171525"
366568,Darjeeling Tandoori,"508235","186721"
366569,Bawarchi,"523702","182993"
366570,Diwana Restaurant,"534122","161098"
366571,Samrat Tandoori Restaurant,"540274","182180"
366572,Lal Baag Tandoori,"531885","172160"
366573,Pinner Tandoori,"512216","189312"
366574,New Golden Gate Restaurant,"524502","166680"
366575,Swagat,"517958","174499"
366576,Claye Chef,"515031","190854"
366577,Le Rendezvous de Cafe,"531877","181893"
366578,Five Rivers,"516486","156423"
366579,Jim's Fish Bar,"542847","178520"
366581,Quality Fish Restaurant,"517719","174801"
366582,Tops Fish Bar,"527186","195382"
366583,Bengal Quay,"537500","179874"
366584,Eastern Eye Indian Restaurant,"542844","182465"
366585,Taj Mahal Restaurant,"517860","174535"
366586,Geales,"525212","180386"
366587,L'aventure,"526220","183362"
366588,North Sea Fish Restaurant & Take Away,"530148","182492"
366589,Ercan Fish & Chips,"541646","183311"
366590,Gigs Fish & Chips,"529470","181848"
366591,New Kwun Wah Takeaway,"538459","178573"
366592,Birothi Restaurant,"507795","186258"
366593,Star of India,"539667","187649"
366595,Ace Plaice,"531934","172269"
366596,Golden Plaice,"516529","157083"
366597,Fishing Net,"511039","185350"
366598,K F C Ltd,"546281","166402"
366599,Mirash Tandoori,"533764","175306"
366600,Banstead Tandoori,"525228","159591"
366601,Ali Baba Restaurant,"527659","182193"
366602,Seascape Fish Bar,"528604","173396"
366603,Rajdoot,"524005","171129"
366609,Pink Garlic,"559522","194091"
366610,Gaylord Indian Restaurant,"529081","181489"
366611,At Thai Canteen,"517618","180732"
366612,Dovers Green Fish Bar,"525821","148682"
366613,Drinks on Wheels,"520806","179926"
366614,Earls Sandwiches,"533153","180985"
366615,Raj of India Collier Row Ltd,"549819","191086"
366616,Dipali Restaurant,"530682","192867"
366617,Pars Restaurant Ltd,"525274","182029"
366618,Ganga Restaurant,"555097","156708"
366619,Radha Krishna Bhavan Restaurant,"527358","171368"
366622,Rice Bowl,"510999","198188"
366623,Famous Fried Chicken,"531256","166520"
366624,Rice Hut,"549441","185832"
366625,Shay Naiy Sweet Mart,"519326","190217"
366626,Eat Well,"515872","190831"
366627,Fresh Cut,"510919","197871"
366630,Bengal Clipper,"533790","180033"
366631,Ma Cuisine Bistrot,"519137","176808"
366632,Nick's Fish Bar,"543747","197346"
366633,Freshfry Fish & Chips Takeaway,"521943","164893"
366634,Shampan,"541704","167881"
366635,Village Tandoori Restaurant,"530620","195583"
366639,New Dragon,"522444","184644"
366640,Noodle House,"525727","164979"
366641,Happy House,"527858","150203"
366643,Kebab Hut,"531887","171894"
366644,Cheung Wah,"533340","179260"
366645,Hot Pizza,"530558","169904"
366646,Nass Fast Food,"513668","176794"
366650,Fayua's Fish Bar,"506177","161061"
366651,Wallington Fish Bar,"529411","163868"
366652,Adams Fish Bar,"525674","170074"
366653,Mai Hong,"537566","174933"
366654,M Manze,"534214","176775"
366656,Charcoal Grill,"510152","166258"
366659,Fresh Fish Bar,"525774","170144"
366660,Ocean Fish Bar,"544061","186824"
366661,Cowley Fish Bar,"505470","181506"
366662,The Brothers Fish Bar,"547760","187858"
366663,Chillies Indian Take Away,"522875","179090"
366665,Crystal Fish Bar,"534085","170342"
366666,Park Refreshment House,"525891","187019"
366667,Harbour Fish Bar,"538824","171425"
366668,Totteridge Garden,"525989","193980"
366669,Chargrill Take Away,"518047","167345"
366670,Massala Indian Takeaway,"533651","186624"
366671,Khan Tandoori,"531184","174587"
366672,The Lahore Restaurant,"515621","188968"
366677,Joe's,"529102","190493"
366680,Ruby's Fish Bar,"515012","172991"
366684,The Golden Fish,"548913","186834"
366685,Kimton Chinese Takeaway,"552507","189796"
366686,Master Fryer,"527311","163632"
366687,Food Express Fish & Chips Ltd,"536179","190437"
366688,Sunderban Tandoori,"531589","186674"
366689,The Taj Tandoori,"551175","157250"
366690,Home Pizza,"511699","200266"
366691,K F C Ltd,"525354","180497"
366700,Pineapple Pizza,"512823","184084"
366701,Docklands Fish Bar,"535863","181159"
366702,Fishermans Net,"504291","162095"
366703,La Piccola Pizzeria,"522419","178614"
366704,Rajdoot Tandoori Restaurant,"510059","187341"
366705,Rowan Fish Bar,"529417","169602"
366706,Sea Treasures Peking & Cantonese Cuisine,"524244","157822"
366714,Bayleaves Tandoori,"516534","176884"
366715,Dial India,"513830","164676"
366716,Cranham Tandoori,"557247","187975"
366717,Sussex Fish Bar,"526798","181149"
366718,Tandoori King,"530746","181668"
366719,Brittani Fish & Chips,"552827","174333"
366721,Subway,"519320","188722"
366722,H & H Catering Ltd,"559208","193541"
366723,Shanghai Chinese,"541350","183598"
366724,Brittania Fish Bar,"546317","180758"
366725,Frying Pan,"549262","177623"
366726,Mariner Fish Bar,"529245","192435"
366727,Pier Fish Restaurant,"538282","177665"
366728,Lodge Traditional Fish & Chips,"538286","166447"
366729,Zafran,"534543","166600"
366730,El Supremo,"536391","168468"
366731,Red Onion,"527226","195302"
366739,New Moon House,"506799","182951"
366740,General Foods Ltd,"528689","180853"
366741,Grubline Catering Co,"508714","181900"
366742,Seabream Fish & Chips,"545442","164420"
366743,Standard Fish Bar,"540489","177233"
366750,New Jersey Chicken,"521210","189062"
366751,K F C Ltd,"533648","186570"
366752,Gourmet Burger Kitchen,"525575","181179"
366753,Sandwich Express,"529830","180564"
366754,Codfellas of Eltham Ltd,"544840","174426"
366755,Regal Fish Bar,"534865","182692"
366756,Micky's Chippy,"533284","185377"
366757,The Khan's Restaurant,"527999","175596"
366758,Paradise Indopak Restaurant,"529218","178643"
366759,Place to Be,"504179","166883"
366760,Chipsmith Fish & Chips,"526865","164607"
366763,West Kebabs,"510590","174244"
366764,T G F Pizza,"542655","183610"
366765,Golden Dragon Restaurant,"538330","189753"
366766,Great Wall Chinese Takeaway,"542845","182457"
366767,Golden Fried Chicken,"538397","189569"
366768,Finnigan's Fish & Chips,"525983","164056"
366769,Masters,"521445","183687"
366770,Paramount Indian Restaurant,"530983","190494"
366771,Bengal Spice,"542165","196190"
366772,The Codfather,"554807","192002"
366773,Desi Spice,"534443","168997"
366780,Sea Bream Fish Bar,"541398","177025"
366781,Fishermans Chippie,"524977","166482"
366782,Golden Oriental Restaurant,"514293","176090"
366783,Sea Shell Fish Bar,"535244","197577"
366784,Poornima Restaurant,"512774","180309"
366786,Grand Indian Restaurant,"530118","180783"
366787,Sizzling Bombay,"529269","182516"
366788,Sonargaon Restaurant,"514825","194136"
366789,Pizza Hut,"538898","184388"
366790,Nando's,"532043","179169"
366791,Red Peppers,"515683","170997"
366793,Pizza Express,"531208","178177"
366795,Pizza Hut,"542635","183608"
366799,Pizza Hut,"531882","172096"
366800,Nando's,"543882","186344"
366801,Nando's,"529802","175471"
366802,Kings Kebab House,"525683","178347"
366805,Nando's,"544495","184366"
366806,Nando's,"551173","188498"
366807,Abbey Grill Restaurant,"538250","200577"
366808,Pizza Hut,"525549","168298"
366809,Pizza Express,"523630","179774"
366810,Carluccio's,"526877","178741"
366811,Pizza Express,"528844","180726"
366812,Zizzi,"517729","174777"
366813,Sketch,"529046","180965"
366814,Pizza Express,"517670","180607"
366815,Casareccia,"524922","184245"
366822,Pizza Express,"531258","161660"
366828,El Meson de Los Hermanos,"507466","164824"
366829,Thai at the Albert,"515170","172763"
366832,O'Neill's Carnaby Street,"529221","181099"
366833,O'Neill's Sutton,"525947","163985"
366837,The Mawney Arms,"550560","188923"
366844,R S Hispaniola,"530409","180244"
366848,Ciros Pizza - Pomodoro,"527452","179231"
366855,La Stalla,"547491","170915"
366862,Thai Square,"532433","180922"
366867,The Water's Edge,"508665","189183"
366868,Pizza Hut,"538190","186347"
366869,Pizza Express,"524549","197008"
366872,Smokeys,"516241","180327"
366878,Pizza Hut,"554000","174338"
366879,Pizza Express,"525911","174972"
366887,Thai Square,"529874","180374"
366889,Pasta Pizza Ciampino Ltd,"526253","191910"
366897,Izgara,"526435","193991"
366898,Laicram Thai Restaurant,"539671","176044"
366899,The Greyhound,"560506","190472"
366901,Harran Restaurant,"531814","188266"
366902,Edera,"524369","180127"
366903,La Tasca,"528425","181220"
366904,Carluccio's,"530301","182211"
366906,Doggett's Coat & Badge,"531618","180538"
366913,Busaba St Christopher's Place,"528386","181151"
366915,Taj Mahal,"551477","188394"
366919,Cyprus Mangal,"529179","178666"
366920,Aksular Restaurant,"531025","192612"
366921,Pizza Express,"544418","170115"
366923,Pizza Hut,"556192","186582"
366924,Pizza Express,"512796","191206"
366925,Venezia Bacaro,"532083","182025"
366933,Pizza Express,"539320","152925"
366934,Palm Court Brasserie,"530257","180894"
366936,Giotto Restaurant,"530072","181458"
366939,Pizza Hut,"531167","192978"
366940,La Forchetta,"534825","182682"
366946,Harvester,"536441","195707"
366952,The Dome Bar,"510956","199011"
366953,Hush,"528770","180940"
366954,Pizza Hut,"514209","173868"
366955,Pizza Hut,"544276","189811"
366957,Persico Ristorante Italiano,"535345","197912"
366962,Pizza Hut,"554344","173935"
366965,M K Bar & Grill,"526182","179230"
366966,The Dysart Petersham,"518215","173326"
366968,That's Amore,"504184","160767"
366970,Strada,"528343","181758"
366971,Carluccio's,"520714","178510"
366972,Clicia Cafe Grill Mezze Bar Restaurant,"533245","186539"
366973,Nelsons Bar,"529086","182487"
366974,Strada,"529725","180611"
366976,Joury,"528378","181037"
366977,Al Duca,"529431","180446"
366978,Arirang Korean Restaurant,"529335","181267"
366979,Ponti's,"511276","196259"
366980,The Henry Addington,"537374","180252"
366982,Chez Abir Lebanese Restaurant,"524166","179088"
366983,Nando's,"524213","174983"
366984,Zizzi,"528283","181278"
366986,Tree House,"532408","164627"
366987,Pizza Express,"528552","187378"
366989,The Harvester,"515107","193849"
366990,Pizza Hut,"525246","187382"
366992,Taro Japanese Restaurant,"529482","180813"
366993,Edo Japanese Restaurant,"533452","170697"
366995,Mad Diner Ltd,"541247","168359"
366997,Gormet Buffet,"529656","179207"
367000,Subway,"530431","182924"
367008,Tokyo Diner,"529908","180872"
367015,Cafe Rouge,"525356","150284"
367035,Eastern Palace,"540448","184966"
367046,Cafe Rouge,"514713","165540"
367048,The Empire Chinese Restaurant,"512129","175054"
367049,Local Friends Restaurant,"525273","187374"
367050,Go Sing Chinese Restaurant,"505991","179988"
367052,T G I Friday's,"511632","200438"
367053,McDonald's Restaurant,"510842","196586"
367054,McDonald's Restaurant,"541483","174600"
367055,Venue 5,"511687","186778"
367059,Sun Moon Lake,"546350","166494"
367061,Cafe Rouge,"528818","178918"
367062,Dragon Garden Chinese Restaurant,"519609","196792"
367068,McDonald's Restaurant,"519230","186149"
367073,EAT.,"530607","181525"
367075,T G I Friday's,"530275","180674"
367076,McDonald's Restaurant,"518279","183036"
367077,Gourmet Burger Kitchen,"524154","175455"
367078,Subway,"530122","181377"
367081,McDonald's Restaurant,"558042","173597"
367082,McDonald's Restaurant,"551411","188555"
367086,Joy King Lau Restaurant,"529788","180785"
367088,McDonald's Restaurant,"532588","176630"
367091,Al Gusto,"527530","174847"
367094,Bann Thai,"528995","185369"
367097,McDonald's Restaurant,"546315","175897"
367099,McDonald's Restaurant,"518210","177730"
367101,Cagney's Restaurant,"530348","181928"
367108,Cafe Rouge,"519191","177898"
367109,Cafe Rouge,"533084","180292"
367113,Village Bakers,"533943","158413"
367114,Bar Italia,"529774","181043"
367115,Burger King Ltd,"526753","181244"
367116,McDonald's Restaurant,"552960","157818"
367117,The Lunch Box,"523785","178672"
367124,Hugo's,"524712","183562"
367127,McDonald's Restaurant,"534933","199686"
367128,Echo Pizza,"529637","179169"
367131,McDonald's Restaurant,"529266","182246"
367133,Smollensky's,"537556","180237"
367134,Cafe Rouge,"537374","180252"
367135,New Kam Tong,"519472","167938"
367141,McDonald's Restaurant,"532246","165879"
367144,Van Hing Restaurant,"532753","176696"
367157,Cafe Rouge,"539639","176116"
367159,Eight Over Eight,"526661","177693"
367162,McDonald's Restaurant,"530593","166071"
367164,Chippy's Diner,"549575","185543"
367172,McDonald's Restaurant,"526578","184401"
367175,McDonald's Restaurant,"525140","180438"
367176,Vijay's Chawalla,"541093","184153"
367185,McDonald's Restaurant,"534694","180713"
367190,K F C Ltd,"522990","178585"
367191,Pizza Piccolo,"516907","182103"
367199,Janes Upstairs,"504224","160791"
367201,Dragon Castle,"532102","178730"
367202,Blue Ginger,"525427","181933"
367203,Sunh Hing,"560689","194965"
367205,Don's Hut,"526972","171733"
367206,Domino's Pizza,"533703","187866"
367208,Toby Carvery,"541920","190054"
367209,Papa John's Ltd,"520289","175344"
367210,Tops Pizza,"503411","171588"
367211,Queen's Head & Artichoke,"528846","182394"
367213,Xian Restaurant,"537299","176895"
367214,Pizza Perfect,"516868","185398"
367215,Feng Shang Princess,"528307","183663"
367216,Chan,"534787","177535"
367217,The Balti Kitchen,"527182","175940"
367218,Viet Rest,"537167","177265"
367219,Kent Curry House,"554119","174227"
367220,Bekash Tandoori,"551645","188486"
367221,Pride of India,"546213","173905"
367222,The Oval Fish Bar,"546230","173923"
367223,Ossies Fish & Chips,"534056","166255"
367224,Welcome Inn,"536678","177980"
367225,Subway,"523252","179995"
367226,Domino's Pizza,"516853","149635"
367227,Empire House,"524084","164736"
367228,Flamingo Kebab House,"530010","159805"
367229,Pizza Parlour,"518176","184198"
367230,Pizza House,"525158","173840"
367233,The Oriental Chinese Takeaway,"529129","152552"
367234,Domino's Pizza,"519694","165888"
367236,Doorsteps,"523228","178698"
367237,Kebab Delight,"517704","179929"
367238,2 Sisters Tandoori,"535345","176180"
367239,Rita's Curry House,"512284","179039"
367240,Chicken Palace,"531077","179471"
367241,Albany Tandoori,"535582","198637"
367242,Haweli of Barnes Indian Cuisine,"521253","176035"
367243,Shah Tandoori,"529256","182480"
367244,Johnny's Fish Bar,"533768","179689"
367245,Swallow Take Away,"545624","175142"
367246,Oriental Garden,"541834","167779"
367247,Aroma Buffet,"523756","179793"
367248,Taste of China,"560150","168884"
367249,Flame Kebab & Pizza,"506186","161063"
367250,Palace Kebab,"533677","170710"
367251,Peter's Chinese Takeaway,"528098","170245"
367252,Red Planet Pizza,"525355","174655"
367253,Chicagos Pizza,"538771","173700"
367255,Botan Kebabs,"516521","156407"
367256,Wood Oven Pizza,"524694","184549"
367257,West Kebab,"516925","182109"
367258,Indiano Pizza,"536374","188763"
367259,Hong Kong Takeaway,"531676","166690"
367260,Nando's,"518548","185262"
367261,Aqua Deli Ltd,"533572","181542"
367262,Pizza Plus Pizza,"533887","168353"
367263,Miu Valley,"538462","181314"
367264,Orchid Blossom,"547663","187912"
367265,Xian Chinese Restaurant,"526346","192647"
367266,Hong Kong Kitchens Chinese Food Takeaway,"505414","183369"
367267,Food for Thought,"544745","154028"
367268,Great Wall Chinese Takeaway,"528285","185067"
367269,Top Hot Pizza & Chicken,"538941","171300"
367270,Ongar Fish Bar Ltd,"559563","194115"
367271,Wing Sing Chinese Take Away,"540577","190026"
367272,Pizza Hot 4 U,"544228","173116"
367273,New Lucky House,"545644","163512"
367274,X F C,"510839","196253"
367275,Tandoori Hut,"548024","189513"
367276,Domino's Pizza,"537922","188074"
367277,The Village Pizza & Kebab,"512503","183901"
367278,Southern Fried Chicken,"537307","189684"
367279,China Star,"535948","202291"
367280,China Palace,"540630","180827"
367281,Beefeater Grill,"514063","172409"
367282,Sarnies,"522402","168196"
367284,Makimayo,"533346","189048"
367285,King Rooster,"543683","186126"
367286,Beefeater Grill,"508801","187164"
367287,The Greyhound,"547001","187613"
367288,Dragon Inn,"533277","185117"
367289,Chicken Cottage,"540162","190313"
367290,Chigwell Tandoori,"544529","191941"
367291,Food Angels,"527094","166641"
367292,Jumbo Chinese & Thai Cuisine,"548246","175952"
367293,Domino's Pizza,"540094","169398"
367294,Dans Garden,"534855","166525"
367295,Zizzi,"532454","164669"
367296,La Porte Des Indes,"527927","181120"
367297,Taste of Bengal,"532802","162774"
367298,Cafe Bengal,"544202","196375"
367299,Browns Bar & Brasserie,"528903","180903"
367300,Royal China Restaurant,"536910","180327"
367301,Yangs Noodle Bar,"545470","177159"
367302,K F C Ltd,"526041","166457"
367303,Spices Indian Takeaway,"547855","177521"
367304,Oriental Chinese Takeaway,"548285","176181"
367306,K F C Ltd,"524452","196760"
367307,Rice & Spice,"510008","172297"
367308,Chicken Bite,"533818","189843"
367309,Domino's Pizza,"519238","169732"
367310,Hot Wok,"534107","168544"
367311,Tamarind,"528679","180304"
367312,Rima Tandoori,"541822","188481"
367313,Le Hope,"552138","182230"
367314,Akbar Restaurant,"518269","169776"
367315,Indian Ocean,"545430","199074"
367316,Santore Restaurant Ltd,"531303","182517"
367317,K F C Ltd,"525089","170469"
367318,Pizza GoGo,"527610","191996"
367321,Belfords Pizzas & Kebab House,"534029","195819"
367322,K F C Ltd,"532758","176743"
367323,K F C Ltd,"538170","186372"
367324,Sun Hin,"528966","185336"
367325,K F C Ltd,"532327","178331"
367326,Rising Sun,"551380","174848"
367327,Good Friend,"537157","177236"
367328,Royal Fried Chicken,"509148","173880"
367329,China Gourmet,"513025","182522"
367330,Restaurant a Wong,"529180","178766"
367331,Golden Phoenix,"535828","202191"
367332,Pizza Mania,"533718","178234"
367333,Golden Grill,"507097","171482"
367334,Red Planet Pizza,"536822","176680"
367335,Terrace Restaurant Within the Royal National Theatre,"530982","180345"
367336,Pizza GoGo,"526389","196136"
367337,Albany Grill,"547896","172893"
367338,Saada Ltd,"533900","181705"
367339,Chicken Express,"531464","186747"
367340,Lots of Rice,"519534","196729"
367341,Golden House,"501954","156948"
367342,Panda Inn,"511688","200247"
367343,China's Taste,"531947","185573"
367344,China House,"544607","186530"
367345,The Bilash Indian Takeaway,"545635","163715"
367346,D J's West Indian Food,"524431","182380"
367347,The Bamboo Garden,"542693","176206"
367348,Domino's Pizza,"546195","172793"
367349,Everest Spice,"520865","160893"
367350,Bengal Tiger,"531801","181095"
367351,Gianni's Ristorante,"507448","164800"
367352,Khyber Pass,"510584","166997"
367353,Enfield Tandoori Restaurant,"532900","196510"
367355,Sushimo,"531508","189711"
367356,K F C Ltd,"527213","189665"
367357,Mighty Bite,"537264","182844"
367358,Orton Chinese Takeaway,"534062","168473"
367359,Kaiser East Ltd,"516889","192231"
367360,Fishnchickn,"558555","181483"
367361,Golden Palace,"526554","196187"
367362,Favorite Fried Chicken Ltd,"534428","166555"
367363,Amibento,"525425","185168"
367364,Wing Wah,"509269","173882"
367365,Galaxy Curry & Sweet Centre,"514131","176342"
367366,Emek Kebab,"532856","168302"
367367,Stuffins,"532346","165324"
367368,Zizzi,"529457","181651"
367369,Zizzi,"540323","169391"
367370,Muhib,"533861","181888"
367371,The Jafflong,"553947","174086"
367372,Sathi Dine,"502501","196088"
367373,Ruchi Restaurant,"525196","184220"
367374,Bilash Indian Restaurant,"521240","189112"
367375,Miso Noodle Bar,"532655","165607"
367376,Pizza GoGo,"549667","184556"
367377,Radiant,"520562","179298"
367378,Phoebe's Kitchen,"510532","172843"
367379,Peach Garden,"545145","183590"
367380,Pizza on Demand,"522393","184661"
367381,K F C Ltd,"523181","187889"
367382,K F C Ltd,"538196","175176"
367383,Spicy Night,"552134","184687"
367384,Time Kebab House,"537921","172387"
367385,The Kitchen,"559595","194084"
367386,Domino's Pizza,"527559","175158"
367387,China Kitchen,"515262","181704"
367388,Hong Kong Chinese,"514612","182740"
367389,Coq D'argent,"532557","181105"
367390,Lahori 786,"512935","180355"
367391,Wedge Issue Pizza & Beer,"531165","182019"
367392,Abbevilles Restaurant,"529701","175068"
367393,Carolina Chicken,"520127","190413"
367394,King Kebab,"525061","166432"
367396,Golden Palace,"536622","167678"
367398,Mohammedi Indian Takeaway,"530319","191431"
367399,K F C Ltd,"558042","173597"
367400,K F C Ltd,"533428","180675"
367401,Royal Tandoori,"536485","174685"
367402,Sherwood Garden Ltd,"547245","174175"
367403,Pizza Hot 4 U,"543365","179183"
367404,Dixy Chicken,"541593","183295"
367405,Domino's Pizza,"525178","181521"
367406,New Golden River,"513804","168295"
367407,Lucky Inn,"552034","183377"
367408,Wimpy Restaurants Group Ltd,"561528","177914"
367409,Wimpy Restaurants Group Ltd,"511057","187813"
367410,Max Orient,"528762","184071"
367411,Ming Chinese Restaurant & Takeaway,"544534","167630"
367412,Herbies Pizza,"504708","171031"
367413,St John,"531833","181882"
367415,Chicken Rice,"544503","184436"
367416,Istanbul Kebab,"527962","172282"
367417,Morley's Fried Chicken,"538265","162242"
367418,Aroma Kebabs,"520915","168236"
367419,Ten Thanks,"530710","173896"
367420,Knights Tandoori Ltd,"553959","192771"
367421,Cod Father Fish Bar & Grill,"527606","159945"
367422,Royal Tandoori,"532568","156343"
367423,China Chef,"521331","175808"
367424,Happy Garden Takeaway,"516722","179826"
367425,The Hot Wok,"550918","188598"
367426,Great Wall,"536299","184811"
367427,Subway,"534934","184806"
367428,Domino's Pizza,"522884","188611"
367429,The Girl of Sandwich,"542163","180115"
367430,Orient Express Kebab,"530230","172379"
367431,Saikei,"539635","178958"
367432,T G F Pizza,"535602","198726"
367433,Welcome,"547051","167385"
367434,China Garden,"528301","166583"
367435,Chan Takeaway,"549987","176268"
367436,Tops Pizza,"517474","174306"
367437,Pashah Restaurant,"519444","186614"
367438,The Swan,"545759","201889"
367439,Noodle City,"515658","188497"
367440,U S Pizza,"517696","178958"
367441,Treats Sandwich Bar,"527965","182078"
367443,Shahbaz Taste of India,"509499","152920"
367444,Royal Palace,"548466","175362"
367445,The Green Dragon,"535910","189581"
367446,City Sweet Centre,"541483","185202"
367447,Happy Garden,"559261","192936"
367448,Hei's Fish & Chip Bar,"551155","157296"
367449,Ministry of Spice,"528719","176889"
367450,Marathon,"528232","184401"
367451,Beijing Chinese Takeaway,"551643","176500"
367452,Uncle Wrinkle,"536345","177016"
367453,Ming Sing,"514494","188246"
367454,Papa John's Ltd,"517949","167316"
367455,Merits,"515279","173797"
367456,Ping Pong,"529260","181115"
367457,Yildiran Kebab,"551043","178427"
367458,Papillon Pizza,"539109","184743"
367460,Khushboo,"536260","190134"
367461,Lee Fung Chinese Takeaway,"514540","168059"
367462,Kebab Centre,"535106","162312"
367463,Golden Dragon,"544781","183753"
367464,Kebab Ye,"542849","178516"
367467,K F C Ltd,"505002","194090"
367469,Best Choices Take Away,"532415","168438"
367470,Pizza GoGo,"530860","161046"
367471,Pizza GoGo,"531857","166547"
367472,Madhu's,"512793","180226"
367473,Pizza Hot 4 U,"535083","178587"
367474,Mount Everest,"540027","169470"
367476,Yummy Flaming Grill,"519408","179573"
367477,Lime Bar & Restaurant,"537132","179887"
367478,Mandarin Palace,"554368","174027"
367479,Neds Noodle Bar,"530750","179825"
367480,Subway,"512958","187435"
367481,Tinseltown,"534698","183377"
367482,Chinese Canteen,"522589","165796"
367484,Miso,"546172","166129"
367485,Noodle Xpress,"534551","185176"
367486,The Sole Plaice,"556742","171499"
367487,The Eastern Brasserie Ltd,"517785","195204"
367488,1901 Restaurant,"533232","181570"
367489,Tasty Restaurant,"547234","186940"
367490,Zerodegrees,"539581","176158"
367492,Le Colombier Restaurant,"526925","178367"
367493,Flavours of India,"526488","181038"
367494,Phoenix on the Hill Restaurant,"542138","158582"
