id,average score buffer_None,economy activity_None,PM2.5_None,NOX_None,crime rate buffer_None,restaurant buffer_None,Supermarkets_Supermarkets,NightEconomy, HousingDensity ,BuilingHeights , GreenSpace , Noise,SpaceSyntax_R3000_SpaceSyntax_Choice_R3000_None,SpaceSyntax_R3000_SpaceSyntax_Intergration_R3000_None,culture final-sum_culture sum
13338,10,118.60166,0.47586,3.83143,126,,,375,1.804,10.05,,,112098,608.87268,0
13333,12,105.11173,0.41307,3.3015,174,1,,375,1.804,14.9,,75,466942,758.5506,0
13332,7,83.8112,0.36284,2.84215,90,,,375,1.231,14.07,,65,20760,640.40918,0
13335,5,138.5978,0.59904,4.8389,84,1,1,375,1.804,21.57,,70,192977,758.22235,0
13334,12,117.38436,0.4967,4.00043,174,,1,375,1.804,13.25,,75,464266,763.96881,0
13329,7,134.67181,1.02095,8.41075,90,,,625,1.231,18.91,,,3989,506.0712,0
13328,7,121.4037,0.77599,6.31479,90,,,625,1.231,18.91,,,3989,488.7764,0
13331,7,102.432,0.44346,3.4736,90,,,375,1.231,7.04,,60,68307,657.2171,0
13330,7,102.85725,0.45875,3.60609,90,,,625,1.231,6.95,1,55,29426,614.23163,0
13357,13,115.96112,0.90887,8.39849,144,,,510,0.732,13.51,,,43655,384.80453,0
13356,6,3.40262,0.02706,0.25001,61,,,510,0.691,,,,,,0
13359,7,139.03948,1.09766,11.11701,83,,,510,0.732,8.75,,,220147,480.5054,0
13358,13,136.67388,0.93985,8.8134,144,5,,510,0.732,12.54,,,57650,403.0676,0
13353,6,106.01488,0.68913,7.05661,61,,,510,0.691,3.19,,,38518,297.87299,0
13352,6,99.7068,0.58306,6.48841,62,,,555,0.691,8.75,,,60100,287.83206,0
13355,6,113.74792,0.89755,8.29397,61,,,510,0.691,15.9,94,,69926,352.18527,0
13354,6,103.95486,0.77585,7.16932,61,,,510,0.691,14.88,492,,67444,327.06213,0
13349,11,92.42216,0.35854,2.27406,155,,,615,1.413,10.17300224,,55,50357,328.61819,0
13348,11,82.95352,0.45092,3.31652,155,,,615,1.413,10.17300224,,,74153,353.35187,0
13351,6,1.67006,0.01104,0.12046,62,,,555,0.691,8.75,,,,,0
13350,5,117.04817,0.39066,2.56816,50,,,325,1.413,9.836000443,,,11290,314.33185,0
13345,6,120.57965,0.63612,4.70544,106,,,615,1.008,11.3010006,,,40350,375.63571,0
13344,6,120.76225,0.63676,4.70954,106,,,355,1.008,9,,,5901,402.19415,0
13347,6,34.37559,0.21199,1.62268,106,,,615,1.008,7.892997742,,,74153,353.35187,0
13346,6,62.4096,0.36815,2.79249,106,,,615,1.008,10.11100197,,,39291,375.11905,0
13373,10,12.84746,0.13203,1.83204,71,,,500,1.35,8.94,4608,,,,0
13372,10,47.87741,0.36663,4.67535,71,,,500,1.35,6.33,4472,65,42420,771.48535,0
13369,6,85.77474,0.82682,8.21752,160,,,980,1.166,17.72,,,64557,692.89587,1
13368,6,121.23321,1.22732,12.54291,160,,,980,1.166,17.72,,,36366,700.10785,0
13371,16,62.44309,0.64018,6.74458,231,,,980,1.35,21.73,2521,65,283697,883.74048,0
13370,6,65.01985,0.65505,6.56997,160,1,,980,1.166,21.73,,,77514,740.07489,0
13365,13,43.48663,0.26226,2.25601,243,1,,980,0.732,14.35,,65,379390,733.66113,1
13364,13,129.8409,0.49902,4.04497,243,2,,980,0.732,14.35,,65,409185,736.24908,0
13367,6,49.15023,0.46678,4.67442,160,,,980,1.166,16.59,,,32037,663.13287,0
13366,6,3.68621,0.02546,0.22151,160,,,980,1.166,12.76,,,19733,459.85391,0
13361,7,128.39632,0.62068,5.37364,83,1,,430,0.732,13.56,219,,257740,528.22516,0
13360,7,146.09194,1.05039,10.46297,83,,,510,0.732,15.17,,,228090,498.22983,0
13363,7,155.76328,0.63662,5.14016,83,,,430,0.732,16.13,,,27203,579.3139,0
13362,7,155.6952,0.65639,5.29984,83,,,430,0.732,16.13,199,,359397,626.61847,0
13389,8,131.5268,1.84091,18.17236,62,,,6,1.001,23.40199852,,55,27162,1197.8643,0
13388,12,112.1972,1.5703,15.52805,93,,,6,1.001,23.40199852,1472,70,1184291,1583.1976,0
13391,8,134.72896,1.68872,16.48977,62,,,6,1.001,23.10000038,1604,,24308,940.50409,0
13390,8,134.78008,1.69273,16.53202,62,6,,6,1.001,19.64500046,128,,43831,1134.2635,1
13385,4,4.07528,0.03276,0.47111,31,,,1,2.256,,273,,46207,1212.7319,0
13384,4,12.8826,0.10356,1.48926,31,,,1,2.256,,223,,9157,803.14838,0
13387,12,38.3741,0.49412,5.28867,93,,,6,1.001,19.27300072,,70,1174175,1598.2155,0
13386,12,20.87704,0.23073,2.72929,93,,,6,1.001,18.41699791,5570,55,66707,1250.3784,0
13381,4,13.58988,0.10925,1.57103,31,,,1,2.256,9.88,4208,,6190,511.043,0
13380,4,1.9366,0.01557,0.22388,31,,,1,2.256,15.89369141,1305,,,,0
13383,4,5.87716,0.04724,0.67941,31,,,1,2.256,,3916,,6132,746.60046,0
13382,4,2.89648,0.02328,0.33484,31,,,1,2.256,9.88,1947,,,,0
13405,11,13.9744,0.28215,3.20543,112,,,6,1.996,40.85800171,2254,70,674482,1138.2244,0
13404,11,50.43072,0.97814,9.93098,112,,,6,1.996,20.27499771,,75,674482,1153.0315,0
13406,3,0.98374,0.02237,0.32787,22,,,1,3.593,,1578,65,,,0
13401,8,30.33465,0.74788,6.10514,90,,,6,1.996,22.61500168,,,154877,997.76367,0
13400,8,46.39848,1.01974,9.18486,90,,,6,1.996,4.441999435,,,84428,1122.3905,1
13403,8,58.99348,1.14101,11.48613,90,,,6,1.996,20.27499771,,70,281702,1082.4445,0
13402,8,56.05031,1.114,10.95001,90,,,6,1.996,31.53800201,,,335898,1094.4988,0
13397,16,41.72904,0.42307,3.51429,152,,,6,1.001,36.16900253,,75,808740,1422.4648,0
13396,8,54.85752,0.54939,4.53849,62,,,6,1.001,27.11499786,,65,661506,1319.394,0
13399,8,58.99348,1.14101,11.48613,90,1,,6,1.996,25.62700081,,55,56493,1190.6865,0
13398,16,58.73481,1.10698,11.08722,152,3,,6,1.001,27.61000061,,75,808740,1422.4648,2
13393,8,82.12288,0.92881,8.51786,62,3,,6,1.001,23.10000038,,,91502,1122.0306,0
13392,8,127.35554,1.55813,15.11776,62,,,6,1.001,23.10000038,520,,19176,954.41071,0
13395,8,54.57792,0.54659,4.51536,62,1,,6,1.001,25.89999962,,65,660264,1308.2692,0
13394,8,54.85752,0.54939,4.53849,62,1,,6,1.001,32.90200043,,55,18475,978.01691,0
13421,3,71.1298,0.69552,7.36573,22,,,1,3.593,25.58300018,,,33813,765.97418,0
13420,3,71.1298,0.69552,7.36573,22,,,1,3.593,25.58300018,125,65,272187,799.28113,0
13423,9,82.17063,0.48307,4.64571,119,,,1,0.609,21.00300026,,60,33191,689.25006,0
13422,14,76.32595,0.66382,6.89826,186,,,790,0.609,14.89799976,,,40247,757.72681,0
13417,3,47.3372,0.53917,6.6677,22,,,1,3.593,10.35199928,,,417768,879.0752,0
13416,3,40.74981,0.49117,6.10915,22,,,1,3.593,10.35199928,,,167039,851.76062,0
13419,3,71.1298,0.69552,7.36573,22,,,1,3.593,28.74499893,3745,65,276143,814.54175,0
13418,3,71.1298,0.69552,7.36573,22,,,1,3.593,25.86199951,133,65,440868,878.25977,0
13413,3,34.3145,0.43978,5.85827,22,,,1,3.593,25.69499969,,,70844,829.21039,0
13412,3,32.7816,0.44501,6.27506,22,,,1,3.593,24.23800278,,,97605,889.70374,0
13415,3,40.17182,0.4682,5.58605,22,,,1,3.593,27.74699974,,,194628,843.69946,0
13414,3,39.88229,0.49077,6.25349,22,,,1,3.593,,369,,88788,774.25934,0
13409,3,1.95936,0.0266,0.37506,22,,,1,3.593,,27,60,52183,866.57098,0
13411,3,14.28072,0.19386,2.73362,22,,,1,3.593,31.43099976,,65,121854,924.57898,0
13410,3,34.0376,0.46206,6.51548,22,,,1,3.593,31.43099976,70,75,524630,1162.1675,0
13439,3,21.56425,0.11392,0.84019,28,,,605,3.208,,1659,,,,0
13429,5,9.33528,0.1423,1.52662,67,,,790,0.901,,,65,14,726.15247,0
13430,5,16.35032,0.24923,2.67381,67,,,790,0.901,,,75,166720,874.03802,0
13425,11,46.10316,0.26006,2.47263,164,,,790,0.609,18.30999947,,65,227817,832.52582,0
13424,6,86.26991,0.4836,4.58021,97,1,,1,0.609,16.28700066,,65,465162,838.81238,0
13427,5,1.95552,0.02981,0.31979,67,,,790,0.901,,923,65,,,0
13426,11,34.15666,0.30982,3.17271,164,,,790,0.609,4.34800005,3017,65,227817,832.52582,0
13453,7,129.81318,0.32625,2.18649,108,,,500,0.948,10.15,,,3976,640.91321,0
13452,7,82.24416,0.18794,1.25656,108,3,,390,0.948,16.36999893,,75,0,582.51251,0
13455,7,150.2167,0.67643,4.60056,108,,,500,0.948,10.71,,,22301,721.47906,0
13454,7,146.07735,0.58875,3.99531,108,,,500,0.948,10.15,,,22301,721.47906,0
13449,7,126.15929,1.31484,9.7013,108,,,390,0.948,9.194999695,,,26634,494.85373,0
13448,7,99.84174,1.06015,7.92102,108,,,390,0.948,9.574999809,,,40630,435.52045,0
13451,7,95.57577,0.2184,1.46024,108,2,,390,0.948,16.88199997,,75,495884,809.09399,0
13450,7,85.79322,0.22971,1.56459,108,,,390,0.948,7.5,,,25977,513.53284,0
13445,6,56.0952,0.28043,2.19518,86,,,315,1.085,9.232999802,,,9243,339.59033,0
13444,9,101.38659,0.44972,3.4764,114,,,315,3.208,9.232999802,473,,9243,339.59033,0
13447,7,99.28277,1.05456,7.88176,108,,,390,0.948,11.10000038,,,29611,407.84335,0
13446,7,32.51682,0.34596,2.59004,108,,,390,0.948,11.10000038,,,24826,337.28925,0
13441,3,79.71932,0.44961,3.41925,28,4,,605,3.208,14.06599998,,75,195666,693.90918,0
13440,3,100.53828,0.54768,4.09941,28,,,605,3.208,14.06599998,2740,,98606,767.47357,0
13443,9,71.35524,0.36879,2.9309,114,,,605,3.208,35.31200027,,,35960,389.80878,0
13442,9,17.40987,0.14054,1.21761,114,,,605,3.208,4.615999699,,75,195666,693.90918,0
13469,14,71.67615,0.49136,3.84452,200,,,475,1.208,11.01,,,113418,626.72986,0
13468,14,75.63495,0.54085,4.07804,200,,,475,1.208,12.18,,,180027,717.46228,0
13471,7,86.97732,0.4192,3.14369,90,,,765,1.231,10.74,,,41132,628.37677,0
13470,7,70.49328,0.47384,3.73887,90,,,475,1.231,13.05,,,39237,625.49384,0
13465,7,58.11198,0.19999,1.44934,110,,,475,1.208,8.99,,,46358,575.90656,0
13464,7,58.11198,0.19999,1.44934,110,,,475,1.208,10.42,,,5670,467.70612,0
13467,7,59.25471,0.22461,1.63484,110,,,475,1.208,12.71,,,87384,662.04205,0
13466,7,58.05228,0.19978,1.44785,110,,,475,1.208,3.51,1249,,46358,575.90656,0
13461,5,84.02674,0.29771,2.17121,98,,,475,1.679,10.61,4176,65,18871,579.42719,0
13460,5,63.56054,0.25465,1.83776,98,,,500,1.679,14.36,6266,65,159736,771.56061,0
13463,7,83.33394,0.28912,2.04211,110,,,475,1.208,10.6,,,454,450.28748,0
13462,12,100.11738,0.35128,2.4887,208,,,475,1.679,10.61,38,55,208605,704.61749,0
13457,5,11.4824,0.1041,0.71748,98,,,500,1.679,,3779,65,,,0
13456,12,111.84739,0.54839,3.73782,206,,,500,0.948,13.76,2334,75,460049,901.66394,0
13459,5,37.41266,0.24178,1.69151,98,,,500,1.679,,6744,75,160783,808.30353,0
13458,5,10.4656,0.09488,0.65395,98,,,500,1.679,5.66,3421,75,,,0
13485,5,116.10372,0.48832,3.9412,84,,,375,1.804,13.25,,70,191210,733.42242,0
13484,5,78.89445,0.21723,1.83716,84,,,375,1.804,13.25,,,9372,636.49103,0
13487,5,106.7681,0.35234,2.83114,84,,,375,1.804,10.65,,60,3376,561.96069,0
13486,5,131.2603,0.53414,4.31001,84,,,375,1.804,9.56,,70,191736,733.42242,0
13481,12,94.39826,0.39619,3.07982,174,,1,375,1.804,23.35,,75,466046,765.94025,0
13480,12,101.51768,0.4351,3.3999,174,,,375,1.804,15.55,,75,466596,771.40271,0
13483,12,110.4584,0.18312,1.75195,174,1,,375,1.804,11.44,,75,466942,748.61395,0
13482,12,102.84509,0.28445,2.37816,174,1,,375,1.804,10.62,,75,469786,755.27716,0
13477,7,95.48674,0.37257,2.87833,90,,,625,1.231,8.33,,,61135,618.93378,0
13476,7,68.7204,0.26112,2.00965,90,,,625,1.231,11.24,,,61135,618.93378,0
13479,7,90.64625,0.45723,3.6426,90,3,,625,1.231,18.91,,65,466596,771.40271,0
13478,7,31.18532,0.13173,1.02863,90,,,625,1.231,18.91,,60,3488,614.19568,0
13473,7,113.4011,0.33145,2.18804,90,,,765,1.231,11.33,,,70194,667.1095,0
13472,7,113.4011,0.33145,2.18804,90,,,765,1.231,11.33,,,17503,637.90253,0
13475,7,75.84336,0.2882,2.21806,90,,,765,1.231,8.98,,,0,517.58905,0
13474,7,109.76361,0.33885,2.32241,90,,,765,1.231,10.59,,,70194,621.23419,0
13501,0,9.59595,0.06999,0.74969,1,,,555,3.242,20.27,2103,,0,275.5795,0
13500,5,97.42362,0.35258,2.1987,50,,,325,1.413,9.836000443,,,11290,314.33185,0
13503,6,98.17232,0.72393,6.73524,61,,,555,0.691,14.88,21,,43077,294.12454,0
13502,6,42.66992,0.31137,2.97729,62,,,555,0.691,2.94,,,47483,275.5795,0
13497,11,85.25403,0.44659,3.24217,155,,,615,1.413,10.27999878,,,74153,362.73007,0
13496,6,59.9881,0.36994,2.8317,106,,,615,1.008,11.09700012,,,53372,362.73007,0
13499,5,89.00493,0.30148,1.93002,49,,,325,1.413,10.04599953,,,1620,267.94815,0
13498,11,92.80448,0.34425,2.14432,155,,,615,1.413,10.17300224,,,30389,287.20709,0
13493,6,128.59252,0.26788,1.80579,106,,,355,1.008,10.09,,,16205,496.01871,0
13492,6,129.35604,0.23252,1.52741,106,,,320,1.008,9.3,,,6112,495.86258,0
13495,6,106.86178,0.58087,4.33826,106,,,615,1.008,11.09700012,,,41802,450.47971,0
13494,6,123.79324,0.49369,3.58335,106,,,355,1.008,10.28,,,5884,451.19986,0
13489,10,104.95072,0.39039,3.13411,126,,,320,1.804,10,,,109884,594.08319,0
13488,5,105.5125,0.34301,2.75518,84,,,290,1.804,10.65,,,12259,546.83374,0
13491,11,118.59558,0.44006,3.31369,148,,,320,1.604,6.75,1812,,112585,553.28552,0
13490,10,101.05336,0.71424,5.72425,126,,,475,1.804,10,284,,112585,579.41455,0
13517,6,32.17056,0.22221,1.93315,160,,,980,1.166,,,,51337,527.69702,0
13516,6,54.0547,0.37336,3.24818,160,,,980,1.166,12.76,105,60,51337,527.69702,0
13519,6,77.83733,0.57434,4.99659,160,,,980,1.166,17.72,,,39282,723.29504,0
13518,6,49.60105,0.3667,3.28074,160,1,,980,1.166,2.96,,,37456,710.71405,0
13513,7,79.4996,0.32787,2.64731,83,,,430,0.732,14.16,,,73003,521.48273,0
13512,7,156.78776,0.78952,6.96576,83,1,,430,0.732,18.14,,,488493,633.56824,0
13515,13,95.45176,0.45447,3.81604,243,4,1,980,0.732,28.58,,65,376958,729.40692,1
13514,7,22.9108,0.08198,0.66195,83,,,430,0.732,28.58,54,60,32371,595.88989,0
13509,7,125.62062,0.80164,7.40763,83,,,510,0.732,13.33,,,573,401.99573,0
13508,7,130.68288,0.83394,7.70614,83,,,510,0.732,12.54,294,,2017,336.85443,0
13511,7,117.61936,0.93611,9.56663,83,1,,430,0.732,13.93,,,257740,528.22516,0
13510,7,138.42158,1.06885,10.73574,83,,,510,0.732,15.17,,,4629,407.84027,0
13505,6,95.23862,0.74644,6.89757,61,,,510,0.691,15.9,1,,83965,382.43631,0
13504,6,89.11272,0.66455,6.14083,61,,,510,0.691,13.37,657,,4964,259.67221,0
13507,13,130.3168,0.90082,8.32407,144,3,,510,0.732,12.54,,,91490,409.99796,0
13506,13,130.03292,1.03302,9.54571,144,,,510,0.732,11.86,,,91490,409.99796,0
13533,4,10.72708,0.08623,1.24008,31,,,1,2.256,10.04,2432,,6132,746.60046,0
13532,4,14.36452,0.11547,1.66058,31,,,1,2.256,13.26,3410,,19190,777.77356,0
13535,4,0.43784,0.00352,0.05062,31,,,1,2.256,,292,,,,0
13534,4,3.57008,0.0287,0.41271,31,,,1,2.256,10.04,1,,,,0
13531,4,7.37592,0.05929,0.85268,31,,,1,2.256,3.1,156,,9430,564.6662,0
13521,12,78.9972,0.58101,5.22821,200,,,980,1.35,17.61,58,65,252742,879.51434,0
13520,6,77.6424,0.57454,4.99834,160,,,980,1.166,15.84,,,4879,679.39197,0
13523,6,12.18026,0.13957,1.86374,40,,,1,1.35,,4599,,49519,801.75159,0
13522,6,64.50885,0.45956,5.65478,40,1,,980,1.35,7.95,7169,65,252742,879.51434,0
13549,8,58.50936,1.13165,11.39187,90,1,,6,1.996,27.61000061,,,84826,1006.6514,0
13548,8,58.99348,1.14101,11.48613,90,2,,6,1.996,26.16899872,,75,64634,1124.2867,3
13551,8,41.76319,0.98338,8.34814,90,1,,6,1.996,4.456001282,3567,,185237,997.76367,0
13550,8,35.1853,0.91116,7.1353,90,,,6,1.996,36.84700012,7213,,84826,1033.6698,0
13545,8,54.85752,0.54939,4.53849,62,3,,6,1.001,28.13000107,,65,660264,1308.2692,0
13544,8,54.85752,0.54939,4.53849,62,2,,6,1.001,28.13000107,,,251364,1226.3495,0
13547,16,53.88101,0.61395,5.35018,152,1,,6,1.001,26.16899872,,75,849616,1425.7365,1
13546,8,54.85752,0.54939,4.53849,62,7,,6,1.001,44.96200562,,65,92998,1165.609,1
13541,8,134.07024,1.65017,16.07997,62,4,1,6,1.001,19.64500046,,,179873,1191.3654,0
13540,8,115.21144,1.44312,14.1087,62,,,6,1.001,19.64500046,,,159162,1209.9272,0
13543,8,76.7624,0.85419,7.7352,62,11,,6,1.001,31.15899849,,,263529,1211.3104,0
13542,8,122.38432,1.48344,14.32249,62,,,6,1.001,31.15899849,,,247616,1201.012,0
13537,8,74.3795,1.05077,10.58183,62,,,6,1.001,24.7329998,,70,1234107,1605.6493,1
13536,12,38.9586,0.5256,5.5702,93,,,6,1.001,15.40500069,3992,,28492,1221.4585,0
13539,8,73.27156,1.037,10.44465,62,3,,6,1.001,24.7329998,,,133372,1261.0491,0
13538,8,89.6186,1.19711,11.9041,62,1,,6,1.001,24.7329998,1454,70,138784,1307.9878,0
13565,3,39.07332,0.41945,4.45301,22,,,1,3.593,26.82099915,,,193292,799.263,0
13564,3,46.05381,0.49438,5.24854,22,,,1,3.593,25.69499969,,,68444,813.29309,0
13567,3,65.57394,0.6619,7.26076,22,,,1,3.593,25.86199951,629,65,16370,741.31976,0
13566,3,46.01301,0.51123,5.81674,22,,,1,3.593,26.88500023,,55,199618,803.79315,0
13561,17,35.46456,0.53218,6.83132,157,,,2,1.996,31.43099976,,70,864440,1143.3892,0
13560,11,33.61784,0.68819,6.65872,112,,,12,1.996,11.76000023,14,70,864440,1226.7042,0
13563,3,41.66306,0.47768,5.57797,22,,,1,3.593,25.69499969,,,20023,828.71423,0
13562,3,42.42859,0.49225,5.83838,22,1,,1,3.593,25.69499969,,60,11414,898.66266,0
13557,3,3.3116,0.07529,1.10372,22,,,6,3.593,,758,75,631477,1115.8192,0
13556,11,24.90537,0.49212,5.27432,112,,,6,1.996,32.12400055,1348,75,691236,1138.2244,0
13559,11,16.30314,0.41349,3.30869,112,,,12,1.996,11.76000023,422,65,626839,1226.7042,0
13558,11,3.20996,0.07434,1.03543,112,,,12,1.996,,74,75,82751,1070.4818,0
13553,8,58.99348,1.14101,11.48613,90,2,,6,1.996,24.32800102,,,114245,996.69891,1
13552,8,56.40886,1.11739,11.01544,90,1,,6,1.996,31.53800201,,,96349,964.90417,1
13555,11,53.98399,1.04478,10.53776,112,1,,6,1.996,27.25500107,,75,674482,1138.2244,0
13554,8,58.75142,1.13633,11.439,90,,,6,1.996,27.25500107,,70,114245,988.85596,0
13580,5,9.78536,0.14916,1.60023,67,,,790,0.901,,,75,166720,874.03802,0
13577,11,31.2051,0.29533,3.03904,164,,,790,0.609,,4704,65,227817,832.52582,0
13576,11,37.0535,0.21496,2.05541,164,,,790,0.609,,85,65,227817,832.52582,0
13579,5,12.50912,0.19068,2.04565,67,,,790,0.901,,1866,75,166720,874.03802,0
13578,5,1.5132,0.02307,0.24746,67,,,790,0.901,,714,65,,,0
13573,6,96.10067,0.55625,5.27264,97,1,,1,0.609,14.89799976,,65,327810,848.56543,0
13572,9,90.40472,0.55408,5.33061,119,,,1,0.609,27.84499741,,,144179,796.01569,0
13575,6,44.13478,0.24383,2.30839,97,,,1,0.609,6.206000328,,55,0,627.30585,0
13574,6,88.81697,0.50208,4.75626,97,1,,1,0.609,16.28700066,,70,458419,838.81238,0
13569,3,70.99636,0.69447,7.35464,22,,,1,3.593,20.02999878,420,65,489145,888.77301,0
13568,3,71.1298,0.69552,7.36573,22,,,1,3.593,3.832000256,130,65,440868,877.94086,0
13571,9,72.02042,0.69135,7.3007,119,,,1,0.609,25.58300018,,,87743,785.34906,0
13570,3,71.1298,0.69552,7.36573,22,,,1,3.593,25.58300018,,60,120780,795.26758,0
13597,7,30.50348,0.32454,2.42967,108,,,390,0.948,9.069999695,,,6403,279.57916,0
13596,10,86.40589,0.87558,6.55037,136,,,390,0.948,11.10000038,,,16976,325.68701,0
13599,7,116.59529,1.22107,9.04511,108,,,390,0.948,9.574999809,257,,47271,494.85373,0
13598,7,80.9617,0.85918,6.41569,108,,,390,0.948,9.574999809,,,47271,446.13571,0
13593,3,30.7296,0.07935,0.56544,28,,,605,3.208,41.49300003,26,,4224,308.46234,0
13592,3,13.46752,0.04265,0.32192,28,,,605,3.208,41.49300003,,65,,,0
13595,16,9.88344,0.03723,0.28107,222,,,390,0.948,0.927999735,,,,,0
13594,9,29.91489,0.11889,0.9071,114,,,315,3.208,9.232999802,7,,3695,312.1015,0
13589,3,88.34499,0.46438,3.41654,28,,,605,3.208,19.36100006,4572,,105538,795.84937,0
13591,3,84.67892,0.26096,1.91703,28,,,605,3.208,23.60699844,,75,195666,718.16034,0
13590,3,125.97093,0.58125,4.25524,28,,,605,3.208,23.60699844,61,55,98606,767.47357,0
13613,7,71.38863,0.24691,1.76138,110,,,475,1.208,10.39,78,55,13208,513.24304,0
13612,12,73.81008,0.25567,1.81806,208,,,475,1.679,10.8,5492,65,208605,700.21442,0
13615,7,58.11198,0.19999,1.44934,110,,,475,1.208,9.43,,,43775,584.20721,0
13614,7,46.6854,0.16066,1.16435,110,,,475,1.208,12.38,,,14383,510.61041,0
13609,5,0.8432,0.00764,0.05269,98,,,500,1.679,,275,60,,,0
13611,12,57.64566,0.26676,1.90229,208,,,500,1.679,,7726,65,297680,778.27667,0
13610,5,15.32826,0.13005,0.89865,98,,,500,1.679,,4344,65,159736,768.00671,0
13605,7,137.82778,0.41464,2.79333,108,,,500,0.948,10.56,,,4751,689.54645,0
13604,7,133.2514,0.31804,2.12641,108,,,500,0.948,8.07,,,8114,689.54645,0
13607,5,5.3692,0.04868,0.3355,98,,,500,1.679,,1768,65,,,0
13606,12,101.41466,0.33695,2.27847,206,,,500,0.948,13.91,2440,75,467388,918.50531,0
13601,7,120.81114,0.27607,1.8458,108,4,1,390,0.948,13.52299976,,75,493009,815.00134,0
13600,7,113.62578,0.76653,5.61214,108,,,390,0.948,7.5,,60,74836,678.73468,0
13603,7,133.01835,0.31724,2.12113,108,,,500,0.948,9.97,,,868,575.40411,0
13602,7,87.05643,0.19964,1.33486,108,,,500,0.948,11.65,,55,190,642.47461,0
13629,12,79.06629,0.31947,2.46511,174,2,,625,1.804,18.91,,75,469042,771.40271,0
13628,12,90.63638,0.35069,2.69916,174,2,,625,1.804,12.45,,75,490504,789.85822,0
13631,5,32.86239,0.13265,1.02095,84,,,290,1.804,23.35,,65,8594,519.40411,0
13630,12,34.9074,0.14092,1.08458,174,1,,375,1.804,18.77,,75,0,597.2934,0
13625,7,64.6905,0.2458,1.8918,90,,,625,1.231,9.72,,,173793,728.03235,0
13624,7,106.11438,0.34638,2.45852,90,,,765,1.231,14.66,,,157427,708.96588,0
13627,7,63.31938,0.24097,1.85507,90,,,625,1.231,17.2,,65,490504,789.85822,0
13626,7,82.5069,0.3135,2.41283,90,,,625,1.231,17.2,,,61135,618.93378,0
13621,14,79.17888,0.44911,3.47165,200,,,765,1.208,10.88,,,106016,645.67047,0
13620,14,85.79394,0.48547,3.656,200,,,765,1.208,12.18,,,113418,645.67047,0
13623,7,113.4011,0.33145,2.18804,90,,,765,1.231,14.66,,,97243,695.75726,0
13622,7,101.35342,0.37147,2.62384,90,,,765,1.231,10.52,,,36177,628.91852,0
13617,7,58.12338,0.20013,1.45039,110,,,475,1.208,8.75,,,165666,704.53204,0
13616,7,58.11198,0.19999,1.44934,110,,,475,1.208,9.43,,,31416,584.20721,0
13619,14,82.1799,0.60894,4.52602,200,,,765,1.208,12.18,,,113418,626.72986,0
13618,7,83.05362,0.51924,3.83259,110,,,765,1.208,12.18,,,157004,711.05817,0
13645,6,86.12759,0.50843,3.86951,106,,,615,1.008,7.915000916,,,62523,451.19986,0
13644,6,126.9251,0.30742,2.1208,106,,,615,1.008,10.58,,,48239,451.19986,0
13647,11,93.40145,0.34641,2.14076,155,,,615,1.413,9.238998413,,,34820,284.42899,0
13646,11,85.90503,0.43872,3.1556,155,,,615,1.413,9.26,,,62523,380.70602,0
13641,16,84.64976,0.19005,1.45352,232,,,475,1.804,11.67,,,79748,522.69208,0
13640,16,48.61588,0.19077,1.7123,232,,,475,1.804,9.91,,,115972,579.41455,0
13643,6,129.35604,0.23252,1.52741,106,,,320,1.008,11.43,,,13775,499.88812,0
13642,11,128.31172,0.23156,1.52606,190,,,475,1.804,11.43,,,79748,522.69208,0
13637,5,105.5125,0.34301,2.75518,84,,,290,1.804,10.65,,70,198003,692.08936,0
13636,5,96.8015,0.34515,2.77657,84,,,375,1.804,13.25,,70,193623,702.37799,0
13639,5,76.30664,0.2589,2.1745,84,,,475,1.804,24.27,,,7729,437.10098,0
13638,5,103.3625,0.33602,2.69903,84,,,290,1.804,10.3,,65,12259,546.83374,0
13633,5,111.40479,0.18313,1.75647,84,,,375,1.804,10.69,,,3142,610.20703,0
13632,5,97.15787,0.2615,2.18272,84,,,375,1.804,8.85,,55,87453,645.41327,0
13635,5,67.06408,0.22916,1.86312,84,,,375,1.804,13.25,,,3335,597.83337,0
13634,5,108.40104,0.18575,1.76011,84,,,375,1.804,11.44,,,9372,623.23694,0
13661,7,130.4374,0.9658,9.54229,83,,,510,0.732,13.93,0,,23603,497.96616,0
13660,7,132.88214,0.85212,7.8933,83,,,510,0.732,22.84,836,,23603,497.96616,0
13663,7,103.66272,0.39789,3.2126,83,,,430,0.732,12.08,,,79383,589.55182,0
13662,7,133.20852,0.70933,6.56483,83,,,510,0.732,12.08,118,,488493,636.50433,1
13657,13,113.38858,0.82173,7.59326,144,,,510,0.732,10.86,,,91490,409.99796,0
13656,6,89.55882,0.69169,6.39168,61,,,510,0.691,11.86,,,14157,360.26431,0
13659,7,128.93874,0.82281,7.60329,83,,,510,0.732,11.68,,,12546,442.39987,0
13658,13,126.10294,0.82345,7.60914,144,,,510,0.732,9.68,487,,94390,435.58731,0
13653,6,11.1872,0.08325,0.76928,61,,,510,0.691,9.62,,,2761,192.07193,0
13652,0,1.6055,0.01171,0.12543,1,,,555,3.242,,,,,,0
13654,6,14.37312,0.10696,0.98835,61,,,510,0.691,9.85,,,0,193.78952,0
